order_id,order_date,supplier,supplier_region,product_category,sku,transport_mode,carrier,destination_dc,units_ordered,units_received,unit_cost,promised_lead_time_days,actual_lead_time_days,promised_delivery_date,actual_delivery_date,delay_days,status,on_time,in_full,order_value,otif
PO-2025-01960,2025-11-24,Allegheny Metals,North America,Raw Materials,RAW-5781,Ground,Continental Trucking,DC-South (GA),2297,2297.0,8.3,7,6.0,2025-12-01,2025-11-30,0.0,Delivered,True,True,19065.1,1.0
PO-2025-01961,2025-11-24,Iberia Logistics SA,EMEA,Finished Goods,FIN-7363,Ocean,Meridian Shipping,DC-West (CA),91,91.0,69.14,27,29.0,2025-12-21,2025-12-23,2.0,Delivered,False,True,6291.74,0.0
PO-2025-01962,2025-11-24,Rhine Components GmbH,EMEA,Components,COM-5052,Air,SkyBridge Air Cargo,DC-West (CA),634,634.0,19.44,9,12.0,2025-12-03,2025-12-06,3.0,Delivered,False,True,12324.96,0.0
PO-2025-01963,2025-11-24,Bangalore ElectroTech,APAC,Electronics,ELE-2063,Air,SkyBridge Air Cargo,DC-South (GA),124,124.0,43.48,12,11.0,2025-12-06,2025-12-05,0.0,Delivered,True,True,5391.52,1.0
PO-2025-01964,2025-11-24,São Paulo Supply,LATAM,Finished Goods,FIN-6348,Ocean,BlueWave Lines,DC-West (CA),86,72.0,64.3,27,24.0,2025-12-21,2025-12-18,0.0,Delivered,True,False,5529.8,0.0
PO-2025-01965,2025-11-24,Rhine Components GmbH,EMEA,Electronics,ELE-9673,Air,AeroFast,DC-East (PA),122,122.0,44.27,9,6.0,2025-12-03,2025-11-30,0.0,Delivered,True,True,5400.94,1.0
PO-2025-01966,2025-11-25,Allegheny Metals,North America,Raw Materials,RAW-6175,Ground,RoadRunner Freight,DC-East (PA),2202,2202.0,8.19,9,7.0,2025-12-04,2025-12-02,0.0,Delivered,True,True,18034.38,1.0
PO-2025-01967,2025-11-25,Allegheny Metals,North America,Components,COM-9030,Ground,RoadRunner Freight,DC-Central (TX),532,532.0,18.22,6,6.0,2025-12-01,2025-12-01,0.0,Delivered,True,True,9693.04,1.0
PO-2025-01968,2025-11-25,Bangalore ElectroTech,APAC,Electronics,ELE-6329,Air,SkyBridge Air Cargo,DC-Central (TX),107,88.0,57.44,13,15.0,2025-12-08,2025-12-10,2.0,Delivered,False,False,6146.08,0.0
PO-2025-01969,2025-11-25,São Paulo Supply,LATAM,Finished Goods,FIN-6734,Ocean,BlueWave Lines,DC-West (CA),88,88.0,87.2,28,27.0,2025-12-23,2025-12-22,0.0,Delivered,True,True,7673.6,1.0
PO-2025-01970,2025-11-25,Iberia Logistics SA,EMEA,Finished Goods,FIN-1400,Ocean,BlueWave Lines,DC-South (GA),100,100.0,62.64,24,20.0,2025-12-19,2025-12-15,0.0,Delivered,True,True,6264.0,1.0
PO-2025-01971,2025-11-25,Shenzhen Precision Ltd,APAC,Components,COM-1913,Ocean,BlueWave Lines,DC-Central (TX),604,604.0,13.09,34,32.0,2025-12-29,2025-12-27,0.0,Delivered,True,True,7906.36,1.0
PO-2025-01972,2025-11-25,Shenzhen Precision Ltd,APAC,Electronics,ELE-7865,Ocean,Meridian Shipping,DC-West (CA),111,111.0,37.8,31,32.0,2025-12-26,2025-12-27,1.0,Delivered,False,True,4195.8,0.0
PO-2025-01973,2025-11-25,Iberia Logistics SA,EMEA,Packaging,PAC-7370,Ocean,BlueWave Lines,DC-West (CA),5387,5387.0,1.03,25,25.0,2025-12-20,2025-12-20,0.0,Delivered,True,True,5548.61,1.0
PO-2025-01974,2025-11-25,Iberia Logistics SA,EMEA,Packaging,PAC-6935,Ocean,BlueWave Lines,DC-Central (TX),5414,5414.0,1.66,25,24.0,2025-12-20,2025-12-19,0.0,Delivered,True,True,8987.24,1.0
PO-2025-01975,2025-11-25,Monterrey Assembly,LATAM,Finished Goods,FIN-8701,Ground,Continental Trucking,DC-East (PA),74,74.0,69.43,13,12.0,2025-12-08,2025-12-07,0.0,Delivered,True,True,5137.82,1.0
PO-2025-01976,2025-11-25,Bangalore ElectroTech,APAC,Electronics,ELE-9011,Air,AeroFast,DC-South (GA),108,108.0,43.78,12,10.0,2025-12-07,2025-12-05,0.0,Delivered,True,True,4728.24,1.0
PO-2025-01977,2025-11-26,Allegheny Metals,North America,Components,COM-6231,Ground,Continental Trucking,DC-Central (TX),597,597.0,7.94,8,7.0,2025-12-04,2025-12-03,0.0,Delivered,True,True,4740.18,1.0
PO-2025-01978,2025-11-26,Bangalore ElectroTech,APAC,Electronics,ELE-1713,Air,AeroFast,DC-Central (TX),104,104.0,48.0,11,13.0,2025-12-07,2025-12-09,2.0,Delivered,False,True,4992.0,0.0
PO-2025-01979,2025-11-26,Monterrey Assembly,LATAM,Components,COM-8184,Ground,RoadRunner Freight,DC-East (PA),600,600.0,12.97,11,9.0,2025-12-07,2025-12-05,0.0,Delivered,True,True,7782.0,1.0
PO-2025-01980,2025-11-26,Bangalore ElectroTech,APAC,Electronics,ELE-1095,Air,SkyBridge Air Cargo,DC-Central (TX),95,95.0,40.71,11,10.0,2025-12-07,2025-12-06,0.0,Delivered,True,True,3867.45,1.0
PO-2025-01981,2025-11-26,Shenzhen Precision Ltd,APAC,Components,COM-3195,Ocean,Meridian Shipping,DC-Central (TX),610,610.0,15.6,33,29.0,2025-12-29,2025-12-25,0.0,Delivered,True,True,9516.0,1.0
PO-2025-01982,2025-11-26,Great Lakes Packaging,North America,Packaging,PAC-7747,Ground,RoadRunner Freight,DC-East (PA),5464,5464.0,1.19,7,5.0,2025-12-03,2025-12-01,0.0,Delivered,True,True,6502.16,1.0
PO-2025-01983,2025-11-26,Iberia Logistics SA,EMEA,Finished Goods,FIN-9672,Ocean,Meridian Shipping,DC-South (GA),78,78.0,53.85,23,25.0,2025-12-19,2025-12-21,2.0,Delivered,False,True,4200.3,0.0
PO-2025-01984,2025-11-26,Great Lakes Packaging,North America,Packaging,PAC-9218,Ground,Continental Trucking,DC-West (CA),5452,5452.0,1.3,8,6.0,2025-12-04,2025-12-02,0.0,Delivered,True,True,7087.6,1.0
PO-2025-01985,2025-11-26,São Paulo Supply,LATAM,Raw Materials,RAW-1658,Ocean,Meridian Shipping,DC-Central (TX),2245,2245.0,11.01,29,29.0,2025-12-25,2025-12-25,0.0,Delivered,True,True,24717.45,1.0
PO-2025-01986,2025-11-26,Monterrey Assembly,LATAM,Components,COM-1629,Ground,Continental Trucking,DC-Central (TX),574,574.0,21.47,10,6.0,2025-12-06,2025-12-02,0.0,Delivered,True,True,12323.78,1.0
PO-2025-01987,2025-11-26,Monterrey Assembly,LATAM,Components,COM-1486,Ground,RoadRunner Freight,DC-East (PA),628,628.0,21.35,10,6.0,2025-12-06,2025-12-02,0.0,Delivered,True,True,13407.8,1.0
PO-2025-01988,2025-11-26,Allegheny Metals,North America,Raw Materials,RAW-5475,Ground,Continental Trucking,DC-South (GA),2178,2178.0,10.96,7,7.0,2025-12-03,2025-12-03,0.0,Delivered,True,True,23870.88,1.0
PO-2025-01989,2025-11-26,Shenzhen Precision Ltd,APAC,Electronics,ELE-2034,Ocean,Meridian Shipping,DC-West (CA),116,116.0,36.48,31,30.0,2025-12-27,2025-12-26,0.0,Delivered,True,True,4231.68,1.0
PO-2025-01990,2025-11-26,Bangalore ElectroTech,APAC,Electronics,ELE-7999,Air,AeroFast,DC-West (CA),126,126.0,43.16,11,10.0,2025-12-07,2025-12-06,0.0,Delivered,True,True,5438.16,1.0
PO-2025-01991,2025-11-26,Pacific Components Co.,APAC,Electronics,ELE-8969,Ocean,Meridian Shipping,DC-Central (TX),110,110.0,46.59,34,34.0,2025-12-30,2025-12-30,0.0,Delivered,True,True,5124.9,1.0
PO-2025-01992,2025-11-26,Rhine Components GmbH,EMEA,Components,COM-3174,Air,SkyBridge Air Cargo,DC-East (PA),583,583.0,24.9,11,10.0,2025-12-07,2025-12-06,0.0,Delivered,True,True,14516.7,1.0
PO-2025-01993,2025-11-27,Monterrey Assembly,LATAM,Finished Goods,FIN-9358,Ground,RoadRunner Freight,DC-South (GA),78,78.0,86.81,11,10.0,2025-12-08,2025-12-07,0.0,Delivered,True,True,6771.18,1.0
PO-2025-01994,2025-11-27,Pacific Components Co.,APAC,Electronics,ELE-2905,Ocean,Meridian Shipping,DC-Central (TX),116,116.0,54.08,36,41.0,2026-01-02,2026-01-07,5.0,Delivered,False,True,6273.28,0.0
PO-2025-01995,2025-11-27,Iberia Logistics SA,EMEA,Finished Goods,FIN-5927,Ocean,BlueWave Lines,DC-South (GA),99,99.0,88.19,25,27.0,2025-12-22,2025-12-24,2.0,Delivered,False,True,8730.81,0.0
PO-2025-01996,2025-11-27,Allegheny Metals,North America,Components,COM-7423,Ground,Continental Trucking,DC-East (PA),545,545.0,16.1,5,7.0,2025-12-02,2025-12-04,2.0,Delivered,False,True,8774.5,0.0
PO-2025-01997,2025-11-27,Pacific Components Co.,APAC,Components,COM-9351,Ocean,BlueWave Lines,DC-East (PA),601,601.0,15.83,33,40.0,2025-12-30,2026-01-06,7.0,Delivered,False,True,9513.83,0.0
PO-2025-01998,2025-11-27,Pacific Components Co.,APAC,Components,COM-4809,Ocean,Meridian Shipping,DC-West (CA),628,628.0,16.24,34,39.0,2025-12-31,2026-01-05,5.0,Delivered,False,True,10198.72,0.0
PO-2025-01999,2025-11-27,Great Lakes Packaging,North America,Packaging,PAC-2982,Ground,RoadRunner Freight,DC-Central (TX),5381,5381.0,1.07,6,5.0,2025-12-03,2025-12-02,0.0,Delivered,True,True,5757.67,1.0
PO-2025-02000,2025-11-27,Pacific Components Co.,APAC,Electronics,ELE-1117,Ocean,Meridian Shipping,DC-Central (TX),119,119.0,16.94,35,33.0,2026-01-01,2025-12-30,0.0,Delivered,True,True,2015.86,1.0
PO-2025-02001,2025-11-27,Iberia Logistics SA,EMEA,Finished Goods,FIN-3490,Ocean,BlueWave Lines,DC-South (GA),99,99.0,60.95,24,28.0,2025-12-21,2025-12-25,4.0,Delivered,False,True,6034.05,0.0
PO-2025-02002,2025-11-27,Shenzhen Precision Ltd,APAC,Electronics,ELE-3108,Ocean,Meridian Shipping,DC-West (CA),109,109.0,39.0,30,25.0,2025-12-27,2025-12-22,0.0,Delivered,True,True,4251.0,1.0
PO-2025-02003,2025-11-27,São Paulo Supply,LATAM,Finished Goods,FIN-8904,Ocean,BlueWave Lines,DC-West (CA),90,90.0,119.93,28,29.0,2025-12-25,2025-12-26,1.0,Delivered,False,True,10793.7,0.0
PO-2025-02004,2025-11-27,Shenzhen Precision Ltd,APAC,Electronics,ELE-3300,Ocean,Meridian Shipping,DC-South (GA),130,130.0,35.08,30,32.0,2025-12-27,2025-12-29,2.0,Delivered,False,True,4560.4,0.0
PO-2025-02005,2025-11-27,Pacific Components Co.,APAC,Components,COM-9326,Ocean,BlueWave Lines,DC-South (GA),624,624.0,14.44,35,36.0,2026-01-01,2026-01-02,1.0,Delivered,False,True,9010.56,0.0
PO-2025-02006,2025-11-28,São Paulo Supply,LATAM,Finished Goods,FIN-9209,Ocean,Meridian Shipping,DC-South (GA),66,66.0,85.86,28,31.0,2025-12-26,2025-12-29,3.0,Delivered,False,True,5666.76,0.0
PO-2025-02007,2025-11-28,Shenzhen Precision Ltd,APAC,Components,COM-8236,Ocean,BlueWave Lines,DC-South (GA),603,603.0,20.77,31,33.0,2025-12-29,2025-12-31,2.0,Delivered,False,True,12524.31,0.0
PO-2025-02008,2025-11-28,Pacific Components Co.,APAC,Components,COM-3943,Ocean,BlueWave Lines,DC-Central (TX),558,558.0,18.4,36,43.0,2026-01-03,2026-01-10,7.0,Delivered,False,True,10267.2,0.0
PO-2025-02009,2025-11-28,Shenzhen Precision Ltd,APAC,Components,COM-7991,Ocean,Meridian Shipping,DC-West (CA),580,580.0,10.05,33,23.0,2025-12-31,2025-12-21,0.0,Delivered,True,True,5829.0,1.0
PO-2025-02010,2025-11-28,São Paulo Supply,LATAM,Raw Materials,RAW-5560,Ocean,BlueWave Lines,DC-South (GA),2109,2109.0,12.37,28,21.0,2025-12-26,2025-12-19,0.0,Delivered,True,True,26088.33,1.0
PO-2025-02011,2025-11-28,Monterrey Assembly,LATAM,Components,COM-3984,Ground,Continental Trucking,DC-West (CA),587,587.0,7.91,10,10.0,2025-12-08,2025-12-08,0.0,Delivered,True,True,4643.17,1.0
PO-2025-02012,2025-11-28,Iberia Logistics SA,EMEA,Packaging,PAC-2489,Ocean,Meridian Shipping,DC-South (GA),5415,5415.0,1.1,24,25.0,2025-12-22,2025-12-23,1.0,Delivered,False,True,5956.5,0.0
PO-2025-02013,2025-11-28,Rhine Components GmbH,EMEA,Electronics,ELE-5665,Air,SkyBridge Air Cargo,DC-Central (TX),113,113.0,45.2,9,7.0,2025-12-07,2025-12-05,0.0,Delivered,True,True,5107.6,1.0
PO-2025-02014,2025-11-28,Great Lakes Packaging,North America,Packaging,PAC-1268,Ground,RoadRunner Freight,DC-Central (TX),5366,5366.0,1.61,6,1.0,2025-12-04,2025-11-29,0.0,Delivered,True,True,8639.26,1.0
PO-2025-02015,2025-11-28,Iberia Logistics SA,EMEA,Finished Goods,FIN-1879,Ocean,BlueWave Lines,DC-Central (TX),100,100.0,96.36,23,19.0,2025-12-21,2025-12-17,0.0,Delivered,True,True,9636.0,1.0
PO-2025-02016,2025-11-28,Shenzhen Precision Ltd,APAC,Electronics,ELE-3246,Ocean,Meridian Shipping,DC-South (GA),136,125.0,33.4,33,33.0,2025-12-31,2025-12-31,0.0,Delivered,True,False,4542.4,0.0
PO-2025-02017,2025-11-28,Bangalore ElectroTech,APAC,Electronics,ELE-5515,Air,SkyBridge Air Cargo,DC-South (GA),123,123.0,50.18,14,15.0,2025-12-12,2025-12-13,1.0,Delivered,False,True,6172.14,0.0
PO-2025-02018,2025-11-28,Monterrey Assembly,LATAM,Components,COM-1695,Ground,Continental Trucking,DC-West (CA),575,575.0,19.18,12,10.0,2025-12-10,2025-12-08,0.0,Delivered,True,True,11028.5,1.0
PO-2025-02019,2025-11-28,Shenzhen Precision Ltd,APAC,Electronics,ELE-7880,Ocean,Meridian Shipping,DC-East (PA),110,110.0,45.71,32,27.0,2025-12-30,2025-12-25,0.0,Delivered,True,True,5028.1,1.0
PO-2025-02020,2025-11-29,Shenzhen Precision Ltd,APAC,Electronics,ELE-9382,Ocean,BlueWave Lines,DC-West (CA),115,115.0,30.5,34,31.0,2026-01-02,2025-12-30,0.0,Delivered,True,True,3507.5,1.0
PO-2025-02021,2025-11-29,Rhine Components GmbH,EMEA,Electronics,ELE-5435,Air,AeroFast,DC-East (PA),124,124.0,62.84,10,5.0,2025-12-09,2025-12-04,0.0,Delivered,True,True,7792.16,1.0
PO-2025-02022,2025-11-29,São Paulo Supply,LATAM,Raw Materials,RAW-6194,Ocean,Meridian Shipping,DC-East (PA),2131,2131.0,9.12,29,29.0,2025-12-28,2025-12-28,0.0,Delivered,True,True,19434.72,1.0
PO-2025-02023,2025-11-29,Great Lakes Packaging,North America,Packaging,PAC-3718,Ground,Continental Trucking,DC-East (PA),5335,5335.0,1.38,5,4.0,2025-12-04,2025-12-03,0.0,Delivered,True,True,7362.3,1.0
PO-2025-02024,2025-11-29,Great Lakes Packaging,North America,Packaging,PAC-6686,Ground,RoadRunner Freight,DC-West (CA),5437,5437.0,1.26,6,6.0,2025-12-05,2025-12-05,0.0,Delivered,True,True,6850.62,1.0
PO-2025-02025,2025-11-29,Great Lakes Packaging,North America,Packaging,PAC-7295,Ground,RoadRunner Freight,DC-East (PA),5257,5257.0,1.44,7,2.0,2025-12-06,2025-12-01,0.0,Delivered,True,True,7570.08,1.0
PO-2025-02026,2025-11-29,Iberia Logistics SA,EMEA,Finished Goods,FIN-2946,Ocean,BlueWave Lines,DC-Central (TX),90,90.0,86.6,25,29.0,2025-12-24,2025-12-28,4.0,Delivered,False,True,7794.0,0.0
PO-2025-02027,2025-11-29,Great Lakes Packaging,North America,Packaging,PAC-8886,Ground,RoadRunner Freight,DC-Central (TX),5431,5431.0,1.49,5,2.0,2025-12-04,2025-12-01,0.0,Delivered,True,True,8092.19,1.0
PO-2025-02028,2025-11-30,São Paulo Supply,LATAM,Raw Materials,RAW-9405,Ocean,Meridian Shipping,DC-Central (TX),2111,2111.0,8.88,28,24.0,2025-12-28,2025-12-24,0.0,Delivered,True,True,18745.68,1.0
PO-2025-02029,2025-11-30,São Paulo Supply,LATAM,Finished Goods,FIN-5804,Ocean,Meridian Shipping,DC-West (CA),92,92.0,96.6,27,30.0,2025-12-27,2025-12-30,3.0,Delivered,False,True,8887.2,0.0
PO-2025-02030,2025-11-30,Great Lakes Packaging,North America,Packaging,PAC-5426,Ground,Continental Trucking,DC-Central (TX),5448,5448.0,1.43,7,4.0,2025-12-07,2025-12-04,0.0,Delivered,True,True,7790.64,1.0
PO-2025-02031,2025-11-30,Great Lakes Packaging,North America,Packaging,PAC-7841,Ground,RoadRunner Freight,DC-West (CA),5203,5203.0,0.94,6,4.0,2025-12-06,2025-12-04,0.0,Delivered,True,True,4890.82,1.0
PO-2025-02032,2025-11-30,Pacific Components Co.,APAC,Components,COM-4273,Ocean,Meridian Shipping,DC-South (GA),583,583.0,8.59,33,32.0,2026-01-02,2026-01-01,0.0,Delivered,True,True,5007.97,1.0
PO-2025-02033,2025-11-30,Great Lakes Packaging,North America,Packaging,PAC-3827,Ground,Continental Trucking,DC-South (GA),5527,5527.0,1.18,6,4.0,2025-12-06,2025-12-04,0.0,Delivered,True,True,6521.86,1.0
PO-2025-02034,2025-11-30,Shenzhen Precision Ltd,APAC,Components,COM-8250,Ocean,Meridian Shipping,DC-Central (TX),615,615.0,21.39,31,33.0,2025-12-31,2026-01-02,2.0,Delivered,False,True,13154.85,0.0
PO-2025-02035,2025-11-30,Rhine Components GmbH,EMEA,Components,COM-6637,Air,AeroFast,DC-South (GA),624,624.0,8.13,10,7.0,2025-12-10,2025-12-07,0.0,Delivered,True,True,5073.12,1.0
PO-2025-02036,2025-11-30,Allegheny Metals,North America,Components,COM-1830,Ground,RoadRunner Freight,DC-West (CA),613,613.0,18.59,8,2.0,2025-12-08,2025-12-02,0.0,Delivered,True,True,11395.67,1.0
PO-2025-02037,2025-12-01,Iberia Logistics SA,EMEA,Finished Goods,FIN-4317,Ocean,BlueWave Lines,DC-East (PA),92,92.0,55.51,24,20.0,2025-12-25,2025-12-21,0.0,Delivered,True,True,5106.92,1.0
PO-2025-02038,2025-12-01,Pacific Components Co.,APAC,Components,COM-9438,Ocean,Meridian Shipping,DC-Central (TX),604,604.0,16.86,34,33.0,2026-01-04,2026-01-03,0.0,Delivered,True,True,10183.44,1.0
PO-2025-02039,2025-12-01,Rhine Components GmbH,EMEA,Electronics,ELE-9362,Air,SkyBridge Air Cargo,DC-Central (TX),131,127.0,30.39,9,6.0,2025-12-10,2025-12-07,0.0,Delivered,True,False,3981.09,0.0
PO-2025-02040,2025-12-01,Monterrey Assembly,LATAM,Finished Goods,FIN-7420,Ground,RoadRunner Freight,DC-South (GA),83,83.0,73.67,10,7.0,2025-12-11,2025-12-08,0.0,Delivered,True,True,6114.61,1.0
PO-2025-02041,2025-12-01,Pacific Components Co.,APAC,Components,COM-2022,Ocean,Meridian Shipping,DC-West (CA),570,570.0,16.93,35,35.0,2026-01-05,2026-01-05,0.0,Delivered,True,True,9650.1,1.0
PO-2025-02042,2025-12-01,Bangalore ElectroTech,APAC,Electronics,ELE-5313,Air,SkyBridge Air Cargo,DC-South (GA),125,125.0,29.07,12,9.0,2025-12-13,2025-12-10,0.0,Delivered,True,True,3633.75,1.0
PO-2025-02043,2025-12-01,Allegheny Metals,North America,Components,COM-2535,Ground,Continental Trucking,DC-South (GA),586,586.0,11.38,6,5.0,2025-12-07,2025-12-06,0.0,Delivered,True,True,6668.68,1.0
PO-2025-02044,2025-12-01,Shenzhen Precision Ltd,APAC,Electronics,ELE-8081,Ocean,Meridian Shipping,DC-East (PA),118,118.0,52.14,33,35.0,2026-01-03,2026-01-05,2.0,Delivered,False,True,6152.52,0.0
PO-2025-02045,2025-12-01,Monterrey Assembly,LATAM,Components,COM-6777,Ground,Continental Trucking,DC-East (PA),599,599.0,15.47,11,12.0,2025-12-12,2025-12-13,1.0,Delivered,False,True,9266.53,0.0
PO-2025-02046,2025-12-01,Iberia Logistics SA,EMEA,Finished Goods,FIN-9761,Ocean,BlueWave Lines,DC-West (CA),94,94.0,63.19,24,26.0,2025-12-25,2025-12-27,2.0,Delivered,False,True,5939.86,0.0
PO-2025-02047,2025-12-01,Pacific Components Co.,APAC,Electronics,ELE-6338,Ocean,Meridian Shipping,DC-Central (TX),114,114.0,24.16,34,34.0,2026-01-04,2026-01-04,0.0,Delivered,True,True,2754.24,1.0
PO-2025-02048,2025-12-01,São Paulo Supply,LATAM,Raw Materials,RAW-9032,Ocean,Meridian Shipping,DC-West (CA),2210,2210.0,11.13,27,24.0,2025-12-28,2025-12-25,0.0,Delivered,True,True,24597.3,1.0
PO-2025-02049,2025-12-01,Pacific Components Co.,APAC,Components,COM-1451,Ocean,BlueWave Lines,DC-East (PA),641,641.0,14.67,34,36.0,2026-01-04,2026-01-06,2.0,Delivered,False,True,9403.47,0.0
PO-2025-02050,2025-12-01,São Paulo Supply,LATAM,Raw Materials,RAW-4532,Ocean,BlueWave Lines,DC-Central (TX),2219,2219.0,9.33,28,24.0,2025-12-29,2025-12-25,0.0,Delivered,True,True,20703.27,1.0
PO-2025-02051,2025-12-02,Allegheny Metals,North America,Raw Materials,RAW-2902,Ground,Continental Trucking,DC-South (GA),2230,2230.0,12.26,7,6.0,2025-12-09,2025-12-08,0.0,Delivered,True,True,27339.8,1.0
PO-2025-02052,2025-12-02,Allegheny Metals,North America,Components,COM-2092,Ground,Continental Trucking,DC-Central (TX),584,584.0,17.43,7,7.0,2025-12-09,2025-12-09,0.0,Delivered,True,True,10179.12,1.0
PO-2025-02053,2025-12-02,Allegheny Metals,North America,Components,COM-6423,Ground,RoadRunner Freight,DC-Central (TX),630,630.0,8.22,7,4.0,2025-12-09,2025-12-06,0.0,Delivered,True,True,5178.6,1.0
PO-2025-02054,2025-12-02,Allegheny Metals,North America,Components,COM-7532,Ground,Continental Trucking,DC-East (PA),610,610.0,15.64,7,7.0,2025-12-09,2025-12-09,0.0,Delivered,True,True,9540.4,1.0
PO-2025-02055,2025-12-02,Bangalore ElectroTech,APAC,Electronics,ELE-9232,Air,SkyBridge Air Cargo,DC-West (CA),121,121.0,37.64,12,10.0,2025-12-14,2025-12-12,0.0,Delivered,True,True,4554.44,1.0
PO-2025-02056,2025-12-02,Shenzhen Precision Ltd,APAC,Components,COM-3997,Ocean,BlueWave Lines,DC-East (PA),597,597.0,16.89,31,31.0,2026-01-02,2026-01-02,0.0,Delivered,True,True,10083.33,1.0
PO-2025-02057,2025-12-02,Shenzhen Precision Ltd,APAC,Electronics,ELE-6344,Ocean,BlueWave Lines,DC-East (PA),108,108.0,35.68,32,30.0,2026-01-03,2026-01-01,0.0,Delivered,True,True,3853.44,1.0
PO-2025-02058,2025-12-03,São Paulo Supply,LATAM,Finished Goods,FIN-8138,Ocean,BlueWave Lines,DC-West (CA),103,103.0,81.15,28,27.0,2025-12-31,2025-12-30,0.0,Delivered,True,True,8358.45,1.0
PO-2025-02059,2025-12-03,Monterrey Assembly,LATAM,Finished Goods,FIN-1054,Ground,Continental Trucking,DC-South (GA),81,81.0,115.51,11,7.0,2025-12-14,2025-12-10,0.0,Delivered,True,True,9356.31,1.0
PO-2025-02060,2025-12-03,Monterrey Assembly,LATAM,Components,COM-2178,Ground,RoadRunner Freight,DC-West (CA),552,552.0,7.83,10,11.0,2025-12-13,2025-12-14,1.0,Delivered,False,True,4322.16,0.0
PO-2025-02061,2025-12-03,Great Lakes Packaging,North America,Packaging,PAC-1860,Ground,RoadRunner Freight,DC-East (PA),5557,4644.0,0.83,5,3.0,2025-12-08,2025-12-06,0.0,Delivered,True,False,4612.31,0.0
PO-2025-02062,2025-12-03,Great Lakes Packaging,North America,Packaging,PAC-2077,Ground,RoadRunner Freight,DC-Central (TX),5427,5427.0,1.1,4,1.0,2025-12-07,2025-12-04,0.0,Delivered,True,True,5969.7,1.0
PO-2025-02063,2025-12-03,Monterrey Assembly,LATAM,Finished Goods,FIN-9748,Ground,RoadRunner Freight,DC-West (CA),77,77.0,66.13,11,11.0,2025-12-14,2025-12-14,0.0,Delivered,True,True,5092.01,1.0
PO-2025-02064,2025-12-03,Monterrey Assembly,LATAM,Finished Goods,FIN-8191,Ground,Continental Trucking,DC-West (CA),98,98.0,106.58,9,8.0,2025-12-12,2025-12-11,0.0,Delivered,True,True,10444.84,1.0
PO-2025-02065,2025-12-03,Bangalore ElectroTech,APAC,Electronics,ELE-5839,Air,SkyBridge Air Cargo,DC-Central (TX),105,105.0,57.23,12,10.0,2025-12-15,2025-12-13,0.0,Delivered,True,True,6009.15,1.0
PO-2025-02066,2025-12-03,Bangalore ElectroTech,APAC,Electronics,ELE-1275,Air,SkyBridge Air Cargo,DC-East (PA),133,133.0,43.45,13,12.0,2025-12-16,2025-12-15,0.0,Delivered,True,True,5778.85,1.0
PO-2025-02067,2025-12-03,Pacific Components Co.,APAC,Components,COM-4897,Ocean,Meridian Shipping,DC-West (CA),637,637.0,15.16,33,37.0,2026-01-05,2026-01-09,4.0,Delivered,False,True,9656.92,0.0
PO-2025-02068,2025-12-03,Pacific Components Co.,APAC,Components,COM-9718,Ocean,BlueWave Lines,DC-East (PA),564,564.0,18.89,33,33.0,2026-01-05,2026-01-05,0.0,Delivered,True,True,10653.96,1.0
PO-2025-02069,2025-12-03,Great Lakes Packaging,North America,Packaging,PAC-3885,Ground,Continental Trucking,DC-Central (TX),5409,5409.0,1.32,5,2.0,2025-12-08,2025-12-05,0.0,Delivered,True,True,7139.88,1.0
PO-2025-02070,2025-12-03,Rhine Components GmbH,EMEA,Components,COM-8703,Air,SkyBridge Air Cargo,DC-South (GA),606,606.0,11.29,9,7.0,2025-12-12,2025-12-10,0.0,Delivered,True,True,6841.74,1.0
PO-2025-02071,2025-12-03,Pacific Components Co.,APAC,Components,COM-5247,Ocean,Meridian Shipping,DC-South (GA),587,512.0,16.62,34,41.0,2026-01-06,2026-01-13,7.0,Delivered,False,False,9755.94,0.0
PO-2025-02072,2025-12-03,Rhine Components GmbH,EMEA,Components,COM-4471,Air,AeroFast,DC-Central (TX),564,564.0,17.14,7,6.0,2025-12-10,2025-12-09,0.0,Delivered,True,True,9666.96,1.0
PO-2025-02073,2025-12-03,Iberia Logistics SA,EMEA,Finished Goods,FIN-6339,Ocean,Meridian Shipping,DC-South (GA),91,91.0,94.1,22,16.0,2025-12-25,2025-12-19,0.0,Delivered,True,True,8563.1,1.0
PO-2025-02074,2025-12-03,São Paulo Supply,LATAM,Finished Goods,FIN-7297,Ocean,Meridian Shipping,DC-South (GA),85,85.0,107.61,29,27.0,2026-01-01,2025-12-30,0.0,Delivered,True,True,9146.85,1.0
PO-2025-02075,2025-12-03,Monterrey Assembly,LATAM,Components,COM-6188,Ground,Continental Trucking,DC-West (CA),597,597.0,17.47,12,9.0,2025-12-15,2025-12-12,0.0,Delivered,True,True,10429.59,1.0
PO-2025-02076,2025-12-03,Allegheny Metals,North America,Components,COM-3947,Ground,RoadRunner Freight,DC-Central (TX),567,567.0,8.51,8,6.0,2025-12-11,2025-12-09,0.0,Delivered,True,True,4825.17,1.0
PO-2025-02077,2025-12-04,Pacific Components Co.,APAC,Electronics,ELE-2094,Ocean,Meridian Shipping,DC-East (PA),102,94.0,40.63,33,37.0,2026-01-06,2026-01-10,4.0,Delivered,False,False,4144.26,0.0
